CustomerKey,CustomerID,FirstName,LastName,CustomerSegment,CreditScore,RiskBand,HomeBranchKey,RelationshipStartYear,State
2679,CUST002679,Liam,Singh,Affluent,769,Low,33,2018,IL
2680,CUST002680,Emma,Johnson,Mass Market,624,High,35,2021,CA
2681,CUST002681,Sofia,Rodriguez,Mass Market,642,High,2,2024,NY
2682,CUST002682,Priya,Rodriguez,Mass Market,770,Low,13,2020,WA
2683,CUST002683,Robert,Miller,Mass Market,665,Medium,36,2015,WA
2684,CUST002684,Linda,Patel,High Net Worth,794,Low,5,2015,NC
2685,CUST002685,Ethan,Johnson,Mass Market,624,High,23,2024,CA
2686,CUST002686,Emma,Cook,High Net Worth,820,Low,40,2021,CA
2687,CUST002687,Sofia,Jones,Mass Market,687,Medium,18,2023,NY
2688,CUST002688,Mary,Patel,Mass Market,597,High,33,2016,FL
2689,CUST002689,Priya,Patel,Mass Market,737,Medium,20,2020,FL
2690,CUST002690,Mary,Smith,Mass Market,676,Medium,13,2015,AZ
2691,CUST002691,Wei,Ali,Mass Market,760,Low,2,2024,AZ
2692,CUST002692,Mary,Gonzalez,Small Business,780,Low,25,2022,TX
2693,CUST002693,Ethan,Wilson,Mass Market,663,Medium,36,2021,TX
2694,CUST002694,Ahmed,Brown,Mass Market,700,Medium,40,2016,WA
2695,CUST002695,Michael,Hernandez,Mass Market,693,Medium,28,2020,NY
2696,CUST002696,Linda,Williams,Mass Market,794,Low,38,2018,NY
2697,CUST002697,Priya,Cook,Mass Market,631,High,35,2018,NC
2698,CUST002698,Mei,Smith,Affluent,674,Medium,16,2015,NY
2699,CUST002699,Mary,Jones,Mass Market,676,Medium,29,2016,TX
2700,CUST002700,Mary,Hernandez,Small Business,661,Medium,23,2019,NC
2701,CUST002701,Elizabeth,Jones,Affluent,732,Medium,39,2018,GA
2702,CUST002702,Ava,Brown,Mass Market,788,Low,5,2022,CA
2703,CUST002703,Olivia,Miller,Mass Market,710,Medium,32,2019,WA
2704,CUST002704,Ahmed,Murphy,Mass Market,717,Medium,20,2018,WA
2705,CUST002705,Elizabeth,Khan,Mass Market,850,Low,16,2023,AZ
2706,CUST002706,Maria,Murphy,Small Business,697,Medium,35,2019,AZ
2707,CUST002707,Mary,Lopez,Mass Market,645,High,27,2016,NC
2708,CUST002708,David,Williams,Mass Market,693,Medium,14,2022,TX
2709,CUST002709,Linda,Martinez,Mass Market,642,High,36,2023,FL
2710,CUST002710,Jose,Cook,Affluent,758,Low,10,2016,NY
2711,CUST002711,Ethan,Anderson,Mass Market,616,High,30,2018,CA
2712,CUST002712,Sofia,Johnson,Mass Market,631,High,18,2015,IL
2713,CUST002713,Wei,Martinez,Mass Market,509,High,6,2024,NY
2714,CUST002714,Emma,Gonzalez,Small Business,693,Medium,32,2019,NY
2715,CUST002715,Wei,Anderson,Mass Market,652,High,3,2021,FL
2716,CUST002716,Wei,Garcia,Affluent,746,Low,28,2018,AZ
2717,CUST002717,Ava,Martinez,Mass Market,850,Low,3,2015,AZ
2718,CUST002718,James,Singh,Mass Market,769,Low,22,2020,IL
2719,CUST002719,Michael,Smith,Mass Market,750,Low,22,2024,NC
2720,CUST002720,Priya,Cook,Mass Market,572,High,4,2021,CA
2721,CUST002721,Wei,Cook,Mass Market,730,Medium,19,2023,AZ
2722,CUST002722,Priya,Chen,Mass Market,732,Medium,37,2022,AZ
2723,CUST002723,Jennifer,Gonzalez,Mass Market,721,Medium,30,2019,FL
2724,CUST002724,James,Rodriguez,Affluent,704,Medium,18,2017,CA
2725,CUST002725,Raj,Kim,Affluent,747,Low,19,2018,WA
2726,CUST002726,Wei,Johnson,Mass Market,717,Medium,40,2024,IL
2727,CUST002727,David,Ali,Mass Market,660,Medium,17,2020,NC
2728,CUST002728,Patricia,Martinez,Mass Market,724,Medium,37,2015,WA
2729,CUST002729,Jennifer,Anderson,Affluent,773,Low,30,2019,NY
2730,CUST002730,James,Anderson,Affluent,732,Medium,3,2022,WA
2731,CUST002731,Lucas,Kim,Mass Market,619,High,14,2022,GA
2732,CUST002732,Noah,Williams,Mass Market,571,High,18,2015,NC
2733,CUST002733,Maria,Williams,Mass Market,672,Medium,29,2023,TX
2734,CUST002734,Raj,Rodriguez,Mass Market,622,High,17,2019,MA
2735,CUST002735,Linda,Khan,Affluent,720,Medium,12,2017,TX
2736,CUST002736,Lucas,Johnson,Mass Market,716,Medium,15,2024,CA
2737,CUST002737,Jennifer,Ali,Mass Market,716,Medium,33,2015,MA
2738,CUST002738,Maria,Johnson,Affluent,719,Medium,36,2024,FL
2739,CUST002739,Ethan,Rodriguez,Mass Market,633,High,17,2015,NY
2740,CUST002740,Olivia,Murphy,Affluent,727,Medium,3,2020,NC
2741,CUST002741,Jose,Brown,Mass Market,783,Low,5,2018,AZ
2742,CUST002742,Patricia,Nguyen,High Net Worth,714,Medium,5,2022,FL
2743,CUST002743,Maria,Chen,Mass Market,660,Medium,24,2018,GA
2744,CUST002744,Lucas,Wilson,Affluent,689,Medium,19,2016,TX
2745,CUST002745,Maria,Singh,Affluent,780,Low,24,2015,WA
2746,CUST002746,Lucas,Lopez,High Net Worth,792,Low,31,2021,IL
2747,CUST002747,James,Garcia,High Net Worth,783,Low,24,2024,NY
2748,CUST002748,Robert,Chen,Affluent,699,Medium,2,2019,CA
2749,CUST002749,Michael,Hernandez,Affluent,688,Medium,33,2024,AZ
2750,CUST002750,Ethan,Lopez,Affluent,756,Low,14,2024,GA
2751,CUST002751,Mary,Ali,Affluent,736,Medium,10,2024,GA
2752,CUST002752,John,Davis,Mass Market,629,High,37,2016,AZ
2753,CUST002753,Lucas,Kim,Mass Market,686,Medium,27,2024,AZ
2754,CUST002754,Liam,Johnson,Mass Market,672,Medium,39,2016,MA
2755,CUST002755,Liam,Anderson,Mass Market,757,Low,21,2023,IL
2756,CUST002756,Noah,Martinez,Mass Market,722,Medium,16,2018,WA
2757,CUST002757,Mei,Lopez,Mass Market,677,Medium,15,2018,MA
2758,CUST002758,Isabella,Brown,Small Business,720,Medium,16,2020,MA
2759,CUST002759,Jose,Williams,Affluent,757,Low,23,2021,AZ
2760,CUST002760,John,Lopez,Mass Market,690,Medium,31,2023,NC
2761,CUST002761,Ahmed,Wilson,Mass Market,592,High,15,2018,NC
2762,CUST002762,Olivia,Davis,Small Business,780,Low,27,2017,NC
2763,CUST002763,Emma,Rodriguez,Mass Market,844,Low,19,2017,WA
2764,CUST002764,Patricia,Williams,Affluent,793,Low,27,2020,GA
2765,CUST002765,Robert,Chen,Mass Market,761,Low,32,2023,FL
2766,CUST002766,Ahmed,Smith,Mass Market,661,Medium,11,2017,CA
2767,CUST002767,David,Kim,Affluent,808,Low,31,2021,CA
2768,CUST002768,Mary,Wilson,Affluent,756,Low,2,2017,TX
2769,CUST002769,Robert,Nguyen,Mass Market,764,Low,34,2016,GA
2770,CUST002770,Jose,Jones,Mass Market,703,Medium,26,2021,AZ
2771,CUST002771,Ethan,Martinez,Small Business,647,High,8,2018,WA
2772,CUST002772,Noah,Singh,Mass Market,679,Medium,40,2020,CA
2773,CUST002773,John,Cook,Small Business,754,Low,23,2015,MA
2774,CUST002774,Lucas,Anderson,High Net Worth,766,Low,28,2021,IL
2775,CUST002775,Ethan,Jones,Mass Market,705,Medium,12,2022,NC
2776,CUST002776,John,Jones,Mass Market,661,Medium,1,2023,NC
2777,CUST002777,Jose,Ali,Affluent,707,Medium,30,2024,GA
2778,CUST002778,Ahmed,Garcia,Affluent,612,High,33,2020,NC
2779,CUST002779,Raj,Brown,Mass Market,544,High,15,2019,IL
2780,CUST002780,Maria,Johnson,Mass Market,623,High,37,2022,AZ
2781,CUST002781,Noah,Nguyen,Mass Market,654,High,28,2023,IL
2782,CUST002782,Wei,Hernandez,Mass Market,769,Low,12,2020,TX
2783,CUST002783,Isabella,Cook,Affluent,698,Medium,14,2015,GA
2784,CUST002784,David,Chen,Small Business,657,High,40,2023,WA
2785,CUST002785,Jose,Martinez,Affluent,823,Low,11,2016,CA
2786,CUST002786,David,Patel,Mass Market,757,Low,29,2019,FL
2787,CUST002787,Elizabeth,Rodriguez,Mass Market,850,Low,39,2017,CA
2788,CUST002788,Ava,Rodriguez,Mass Market,733,Medium,10,2018,CA
2789,CUST002789,Olivia,Nguyen,Mass Market,628,High,11,2018,NY
2790,CUST002790,Mary,Kim,Mass Market,521,High,35,2024,FL
2791,CUST002791,Sofia,Smith,Mass Market,711,Medium,24,2015,FL
2792,CUST002792,Noah,Wilson,Mass Market,814,Low,29,2019,AZ
2793,CUST002793,Ahmed,Martinez,Mass Market,640,High,8,2017,CA
2794,CUST002794,Priya,Patel,Mass Market,726,Medium,17,2022,CA
2795,CUST002795,David,Cook,Mass Market,621,High,8,2017,WA
2796,CUST002796,Isabella,Davis,Affluent,702,Medium,5,2016,WA
2797,CUST002797,Liam,Hernandez,Affluent,725,Medium,18,2017,MA
2798,CUST002798,Ava,Williams,Mass Market,775,Low,21,2023,NY
2799,CUST002799,Patricia,Murphy,Mass Market,693,Medium,34,2021,WA
2800,CUST002800,Olivia,Ali,Affluent,752,Low,3,2018,NY
2801,CUST002801,Robert,Chen,Mass Market,651,High,25,2018,FL
2802,CUST002802,David,Patel,Mass Market,691,Medium,10,2018,MA
2803,CUST002803,Isabella,Patel,Small Business,712,Medium,19,2017,TX
2804,CUST002804,Lucas,Williams,Mass Market,724,Medium,34,2018,FL
2805,CUST002805,Priya,Williams,Small Business,683,Medium,32,2015,AZ
2806,CUST002806,Michael,Murphy,Mass Market,703,Medium,12,2024,NY
2807,CUST002807,Ethan,Rodriguez,Mass Market,516,High,40,2021,GA
2808,CUST002808,Linda,Khan,Mass Market,572,High,23,2024,MA
2809,CUST002809,Ava,Garcia,Mass Market,690,Medium,20,2023,FL
2810,CUST002810,Ava,Patel,Affluent,683,Medium,32,2019,GA
2811,CUST002811,Jose,Kim,Affluent,762,Low,31,2024,IL
2812,CUST002812,Linda,Brown,High Net Worth,773,Low,19,2016,GA
2813,CUST002813,Maria,Davis,Mass Market,706,Medium,28,2022,CA
2814,CUST002814,Ahmed,Hernandez,Mass Market,753,Low,8,2017,WA
2815,CUST002815,Ethan,Jones,Mass Market,671,Medium,31,2021,MA
2816,CUST002816,Priya,Ali,Affluent,667,Medium,16,2024,NY
2817,CUST002817,David,Nguyen,Mass Market,628,High,14,2019,GA
2818,CUST002818,Olivia,Hernandez,Mass Market,757,Low,17,2015,WA
2819,CUST002819,Wei,Anderson,Mass Market,795,Low,28,2021,GA
2820,CUST002820,Mary,Rodriguez,Affluent,716,Medium,32,2019,FL
2821,CUST002821,Lucas,Johnson,Small Business,709,Medium,20,2020,MA
2822,CUST002822,Linda,Chen,Mass Market,563,High,11,2021,AZ
2823,CUST002823,Raj,Khan,Mass Market,720,Medium,8,2018,NC
2824,CUST002824,Maria,Jones,High Net Worth,809,Low,39,2024,AZ
2825,CUST002825,Isabella,Smith,Mass Market,667,Medium,25,2015,CA
2826,CUST002826,Jose,Kim,Mass Market,741,Low,5,2020,NY
2827,CUST002827,Michael,Lopez,Mass Market,755,Low,35,2023,FL
2828,CUST002828,Olivia,Gonzalez,Mass Market,662,Medium,15,2017,IL
2829,CUST002829,Jose,Hernandez,Mass Market,556,High,27,2017,FL
2830,CUST002830,Isabella,Davis,High Net Worth,736,Medium,1,2023,NY
2831,CUST002831,Raj,Nguyen,Affluent,753,Low,7,2015,AZ
2832,CUST002832,Mei,Patel,Mass Market,690,Medium,3,2021,TX
2833,CUST002833,Elizabeth,Smith,Mass Market,659,High,15,2019,FL
2834,CUST002834,David,Cook,Mass Market,576,High,8,2015,GA
2835,CUST002835,Robert,Cook,Small Business,667,Medium,18,2021,CA
2836,CUST002836,John,Nguyen,Mass Market,752,Low,27,2016,NY
2837,CUST002837,Isabella,Kim,Affluent,809,Low,39,2015,TX
2838,CUST002838,Isabella,Chen,Mass Market,695,Medium,26,2016,FL
2839,CUST002839,Elizabeth,Hernandez,Mass Market,568,High,28,2024,AZ
2840,CUST002840,Elizabeth,Rodriguez,Mass Market,705,Medium,30,2015,FL
2841,CUST002841,David,Khan,Affluent,743,Low,37,2016,MA
2842,CUST002842,Elizabeth,Wilson,Mass Market,660,Medium,6,2021,FL
2843,CUST002843,Olivia,Rodriguez,Small Business,669,Medium,31,2021,IL
2844,CUST002844,Liam,Davis,Mass Market,688,Medium,25,2023,NY
2845,CUST002845,Isabella,Gonzalez,Affluent,768,Low,24,2022,AZ
2846,CUST002846,Ahmed,Davis,Mass Market,670,Medium,37,2016,NY
2847,CUST002847,Raj,Davis,Mass Market,655,High,29,2021,WA
2848,CUST002848,Noah,Brown,Mass Market,682,Medium,20,2022,WA
2849,CUST002849,Mei,Khan,Mass Market,711,Medium,6,2017,CA
2850,CUST002850,Jennifer,Miller,Mass Market,699,Medium,32,2023,NC
2851,CUST002851,John,Jones,Affluent,742,Low,26,2018,NC
2852,CUST002852,Liam,Cook,Mass Market,642,High,37,2022,FL
2853,CUST002853,Raj,Patel,Small Business,748,Low,17,2015,GA
2854,CUST002854,Isabella,Hernandez,Affluent,793,Low,10,2019,NY
2855,CUST002855,Ethan,Chen,Affluent,741,Low,39,2020,GA
2856,CUST002856,David,Murphy,Mass Market,746,Low,14,2015,AZ
2857,CUST002857,Olivia,Patel,Mass Market,707,Medium,21,2022,FL
2858,CUST002858,Ahmed,Murphy,Mass Market,620,High,31,2020,AZ
2859,CUST002859,Isabella,Cook,Affluent,769,Low,6,2023,CA
2860,CUST002860,Ethan,Williams,Mass Market,689,Medium,25,2021,TX
2861,CUST002861,Jennifer,Nguyen,Mass Market,742,Low,8,2015,TX
2862,CUST002862,Ahmed,Brown,Mass Market,798,Low,3,2018,GA
2863,CUST002863,Jennifer,Khan,Mass Market,667,Medium,34,2022,MA
2864,CUST002864,Isabella,Kim,Mass Market,624,High,27,2017,GA
2865,CUST002865,Elizabeth,Brown,Mass Market,644,High,28,2015,IL
2866,CUST002866,Liam,Hernandez,Mass Market,732,Medium,40,2019,WA
2867,CUST002867,Lucas,Garcia,Mass Market,731,Medium,10,2024,IL
2868,CUST002868,Ava,Miller,High Net Worth,803,Low,40,2023,WA
2869,CUST002869,Emma,Rodriguez,Affluent,724,Medium,31,2023,MA
2870,CUST002870,Maria,Cook,Affluent,746,Low,9,2018,TX
2871,CUST002871,Ethan,Patel,Affluent,741,Low,1,2023,WA
2872,CUST002872,Jennifer,Jones,Mass Market,790,Low,31,2021,CA
2873,CUST002873,Elizabeth,Murphy,Affluent,719,Medium,13,2015,FL
2874,CUST002874,Olivia,Anderson,Mass Market,650,High,22,2016,CA
2875,CUST002875,Emma,Anderson,Affluent,720,Medium,39,2015,TX
2876,CUST002876,Jose,Khan,Affluent,787,Low,36,2016,FL
2877,CUST002877,Lucas,Smith,Mass Market,745,Low,13,2020,IL
2878,CUST002878,Priya,Chen,High Net Worth,738,Medium,20,2019,WA
2879,CUST002879,Raj,Gonzalez,Mass Market,604,High,17,2024,AZ
2880,CUST002880,Lucas,Ali,Affluent,758,Low,13,2023,CA
2881,CUST002881,Robert,Brown,Small Business,707,Medium,14,2024,IL
2882,CUST002882,David,Chen,Mass Market,567,High,7,2017,TX
2883,CUST002883,Noah,Khan,Mass Market,608,High,25,2023,WA
2884,CUST002884,Raj,Chen,Mass Market,690,Medium,39,2024,IL
2885,CUST002885,Ava,Patel,Mass Market,850,Low,14,2024,TX
2886,CUST002886,Mei,Davis,Mass Market,735,Medium,14,2015,CA
2887,CUST002887,Robert,Jones,Affluent,700,Medium,11,2024,MA
2888,CUST002888,Maria,Williams,Mass Market,788,Low,4,2015,TX
2889,CUST002889,Mei,Anderson,Affluent,695,Medium,28,2023,MA
2890,CUST002890,Elizabeth,Nguyen,Mass Market,651,High,8,2020,FL
2891,CUST002891,Wei,Gonzalez,Mass Market,785,Low,25,2023,MA
2892,CUST002892,Elizabeth,Nguyen,Mass Market,620,High,21,2020,AZ
2893,CUST002893,Emma,Miller,Mass Market,798,Low,11,2016,IL
2894,CUST002894,Priya,Kim,Mass Market,550,High,29,2017,MA
2895,CUST002895,Ava,Brown,Mass Market,722,Medium,36,2019,GA
2896,CUST002896,Jennifer,Smith,Mass Market,705,Medium,24,2020,MA
2897,CUST002897,Isabella,Wilson,Mass Market,759,Low,14,2020,NC
2898,CUST002898,Michael,Gonzalez,Small Business,719,Medium,24,2023,TX
2899,CUST002899,Michael,Anderson,Affluent,751,Low,24,2015,AZ
2900,CUST002900,James,Chen,Mass Market,646,High,20,2018,WA
2901,CUST002901,Jose,Rodriguez,Mass Market,674,Medium,33,2016,NY
2902,CUST002902,David,Johnson,Mass Market,790,Low,18,2024,MA
2903,CUST002903,Mary,Murphy,Mass Market,720,Medium,17,2021,IL
2904,CUST002904,Noah,Smith,Mass Market,733,Medium,31,2015,NC
2905,CUST002905,Sofia,Garcia,Mass Market,708,Medium,31,2022,AZ
2906,CUST002906,Mary,Lopez,Mass Market,679,Medium,2,2016,NC
2907,CUST002907,Ethan,Cook,Mass Market,570,High,12,2017,TX
2908,CUST002908,Priya,Brown,Affluent,795,Low,4,2016,MA
2909,CUST002909,Maria,Brown,Mass Market,740,Low,35,2015,IL
2910,CUST002910,Lucas,Singh,Mass Market,694,Medium,2,2018,WA
2911,CUST002911,Ethan,Garcia,High Net Worth,752,Low,38,2020,WA
2912,CUST002912,James,Ali,Mass Market,746,Low,26,2023,GA
2913,CUST002913,John,Miller,Mass Market,630,High,33,2015,TX
2914,CUST002914,John,Garcia,Mass Market,734,Medium,29,2019,NY
2915,CUST002915,Emma,Miller,Mass Market,649,High,33,2019,GA
2916,CUST002916,Lucas,Cook,Mass Market,713,Medium,1,2017,IL
2917,CUST002917,Olivia,Lopez,Mass Market,782,Low,8,2019,WA
2918,CUST002918,Noah,Murphy,Mass Market,701,Medium,6,2022,NC
2919,CUST002919,John,Brown,Affluent,763,Low,6,2022,TX
2920,CUST002920,Jennifer,Hernandez,Affluent,822,Low,38,2016,NY
2921,CUST002921,Mei,Smith,Mass Market,717,Medium,14,2017,WA
2922,CUST002922,John,Cook,Mass Market,629,High,16,2022,IL
2923,CUST002923,Isabella,Cook,Affluent,770,Low,9,2018,IL
2924,CUST002924,Wei,Murphy,Mass Market,671,Medium,19,2015,TX
2925,CUST002925,Robert,Chen,Mass Market,800,Low,21,2019,GA
2926,CUST002926,Michael,Rodriguez,Affluent,726,Medium,13,2018,TX
2927,CUST002927,David,Murphy,Mass Market,668,Medium,29,2019,IL
2928,CUST002928,Sofia,Lopez,Mass Market,725,Medium,38,2016,WA
2929,CUST002929,Raj,Khan,High Net Worth,790,Low,34,2020,MA
2930,CUST002930,Mary,Chen,Affluent,769,Low,25,2017,TX
2931,CUST002931,Noah,Miller,Mass Market,661,Medium,28,2023,WA
2932,CUST002932,Michael,Hernandez,Mass Market,747,Low,33,2019,AZ
2933,CUST002933,John,Nguyen,Mass Market,583,High,14,2019,IL
2934,CUST002934,Ahmed,Rodriguez,Mass Market,654,High,3,2018,CA
2935,CUST002935,Ava,Khan,Mass Market,732,Medium,12,2023,MA
2936,CUST002936,Ahmed,Chen,Mass Market,569,High,21,2017,WA
2937,CUST002937,Wei,Ali,Mass Market,722,Medium,38,2024,NY
2938,CUST002938,Ethan,Brown,Affluent,752,Low,23,2020,NY
2939,CUST002939,Priya,Patel,Mass Market,643,High,22,2017,WA
2940,CUST002940,Jennifer,Lopez,Mass Market,722,Medium,20,2016,TX
2941,CUST002941,Olivia,Garcia,Mass Market,647,High,2,2022,MA
2942,CUST002942,Ahmed,Chen,Mass Market,741,Low,37,2024,GA
2943,CUST002943,Sofia,Davis,Mass Market,715,Medium,17,2021,WA
2944,CUST002944,Maria,Patel,Mass Market,757,Low,26,2024,IL
2945,CUST002945,Linda,Nguyen,Mass Market,838,Low,7,2015,GA
2946,CUST002946,Raj,Rodriguez,Mass Market,716,Medium,37,2021,GA
2947,CUST002947,James,Garcia,High Net Worth,818,Low,33,2024,TX
2948,CUST002948,Emma,Murphy,Mass Market,613,High,34,2019,FL
2949,CUST002949,Raj,Jones,Mass Market,732,Medium,9,2024,WA
2950,CUST002950,John,Martinez,Mass Market,544,High,10,2015,WA
2951,CUST002951,Wei,Garcia,Affluent,770,Low,30,2022,NY
2952,CUST002952,Michael,Garcia,Affluent,691,Medium,20,2017,IL
2953,CUST002953,Jennifer,Davis,Mass Market,747,Low,14,2016,GA
2954,CUST002954,Isabella,Davis,Mass Market,775,Low,10,2016,AZ
2955,CUST002955,James,Patel,Affluent,766,Low,11,2020,WA
2956,CUST002956,Sofia,Kim,Affluent,662,Medium,26,2016,FL
2957,CUST002957,Ava,Gonzalez,Mass Market,663,Medium,30,2022,FL
2958,CUST002958,Wei,Jones,Affluent,655,High,21,2016,TX
2959,CUST002959,Raj,Hernandez,Small Business,820,Low,19,2021,GA
2960,CUST002960,Wei,Kim,High Net Worth,799,Low,5,2024,WA
2961,CUST002961,Ava,Cook,Mass Market,743,Low,38,2022,NY
2962,CUST002962,Emma,Garcia,Affluent,695,Medium,16,2018,WA
2963,CUST002963,Maria,Nguyen,Affluent,703,Medium,1,2020,NC
2964,CUST002964,Raj,Gonzalez,Mass Market,678,Medium,5,2024,FL
2965,CUST002965,Sofia,Miller,Mass Market,758,Low,3,2017,FL
2966,CUST002966,Priya,Williams,Mass Market,637,High,22,2019,GA
2967,CUST002967,Priya,Jones,Affluent,825,Low,19,2017,IL
2968,CUST002968,Ava,Patel,Mass Market,589,High,3,2021,IL
2969,CUST002969,Jennifer,Garcia,Mass Market,677,Medium,26,2021,AZ
2970,CUST002970,Ahmed,Williams,Mass Market,786,Low,23,2016,CA
2971,CUST002971,Mei,Smith,Small Business,655,High,11,2021,WA
2972,CUST002972,Noah,Nguyen,Mass Market,658,High,25,2017,MA
2973,CUST002973,Sofia,Khan,Small Business,719,Medium,26,2015,GA
2974,CUST002974,Elizabeth,Wilson,High Net Worth,746,Low,17,2015,CA
2975,CUST002975,Mei,Anderson,Mass Market,577,High,33,2024,WA
2976,CUST002976,Ethan,Hernandez,Mass Market,641,High,35,2022,WA
2977,CUST002977,Mei,Garcia,Mass Market,775,Low,28,2016,AZ
2978,CUST002978,Ava,Williams,Mass Market,677,Medium,10,2021,NY
2979,CUST002979,Ethan,Chen,Small Business,654,High,17,2020,FL
2980,CUST002980,Emma,Cook,Mass Market,621,High,30,2023,GA
2981,CUST002981,Ahmed,Martinez,Mass Market,753,Low,3,2015,CA
2982,CUST002982,Ahmed,Lopez,High Net Worth,756,Low,4,2022,NC
2983,CUST002983,David,Wilson,Small Business,733,Medium,22,2020,IL
2984,CUST002984,Olivia,Rodriguez,Mass Market,668,Medium,12,2015,IL
2985,CUST002985,Priya,Smith,Mass Market,713,Medium,29,2020,WA
2986,CUST002986,Lucas,Johnson,Mass Market,754,Low,39,2019,CA
2987,CUST002987,Isabella,Johnson,Mass Market,759,Low,35,2020,GA
2988,CUST002988,Jennifer,Williams,Mass Market,627,High,35,2018,CA
2989,CUST002989,Isabella,Jones,Small Business,701,Medium,32,2017,GA
2990,CUST002990,Jose,Anderson,Mass Market,655,High,40,2019,FL
2991,CUST002991,Noah,Anderson,Mass Market,769,Low,3,2023,CA
2992,CUST002992,Jose,Johnson,High Net Worth,748,Low,10,2020,NC
2993,CUST002993,Wei,Nguyen,Small Business,732,Medium,6,2016,WA
2994,CUST002994,Priya,Gonzalez,Mass Market,714,Medium,2,2019,TX
2995,CUST002995,Isabella,Khan,Affluent,702,Medium,6,2019,GA
2996,CUST002996,Mei,Miller,Mass Market,577,High,37,2016,IL
2997,CUST002997,Emma,Nguyen,Mass Market,646,High,35,2019,FL
2998,CUST002998,Jose,Chen,Mass Market,669,Medium,31,2015,FL
2999,CUST002999,David,Cook,Mass Market,673,Medium,12,2021,IL
3000,CUST003000,Ava,Johnson,Mass Market,667,Medium,39,2023,GA
3001,CUST003001,Ava,Martinez,Mass Market,734,Medium,18,2017,NY
3002,CUST003002,Michael,Smith,Mass Market,746,Low,27,2021,TX
3003,CUST003003,David,Anderson,Mass Market,765,Low,39,2019,WA
3004,CUST003004,Linda,Davis,Mass Market,639,High,2,2016,WA
3005,CUST003005,John,Singh,Mass Market,682,Medium,19,2018,NC
3006,CUST003006,Noah,Wilson,Mass Market,790,Low,39,2022,WA
3007,CUST003007,Wei,Patel,Mass Market,679,Medium,36,2023,NY
3008,CUST003008,Maria,Hernandez,Mass Market,819,Low,23,2020,MA
3009,CUST003009,Ahmed,Cook,Small Business,681,Medium,32,2017,FL
3010,CUST003010,Ethan,Garcia,Mass Market,727,Medium,25,2023,IL
3011,CUST003011,Mary,Ali,Affluent,770,Low,37,2021,CA
3012,CUST003012,Olivia,Lopez,Mass Market,679,Medium,6,2022,FL
3013,CUST003013,Jose,Martinez,Mass Market,662,Medium,19,2023,WA
3014,CUST003014,Ava,Anderson,Mass Market,617,High,2,2022,TX
3015,CUST003015,Noah,Garcia,Mass Market,665,Medium,40,2024,WA
3016,CUST003016,Priya,Wilson,Mass Market,599,High,2,2024,IL
3017,CUST003017,Isabella,Patel,Mass Market,766,Low,16,2023,GA
3018,CUST003018,Robert,Gonzalez,Mass Market,586,High,39,2023,CA
3019,CUST003019,Wei,Miller,High Net Worth,757,Low,14,2016,CA
3020,CUST003020,Elizabeth,Garcia,High Net Worth,786,Low,11,2024,GA
3021,CUST003021,Priya,Lopez,Small Business,713,Medium,14,2023,GA
3022,CUST003022,David,Hernandez,Mass Market,633,High,24,2024,CA
3023,CUST003023,Liam,Kim,Mass Market,711,Medium,35,2020,GA
3024,CUST003024,Wei,Patel,Small Business,641,High,30,2018,IL
3025,CUST003025,Jennifer,Garcia,Mass Market,704,Medium,26,2022,IL
3026,CUST003026,Olivia,Hernandez,Mass Market,639,High,30,2015,TX
3027,CUST003027,Wei,Chen,Affluent,679,Medium,27,2016,GA
3028,CUST003028,Michael,Khan,Mass Market,670,Medium,2,2021,NC
3029,CUST003029,Robert,Singh,Affluent,779,Low,40,2018,AZ
3030,CUST003030,Emma,Chen,Mass Market,636,High,27,2016,NY
3031,CUST003031,Emma,Davis,Mass Market,737,Medium,11,2020,NC
3032,CUST003032,Ava,Williams,Small Business,707,Medium,24,2022,NY
3033,CUST003033,Mei,Khan,Mass Market,621,High,25,2024,AZ
3034,CUST003034,Michael,Garcia,Mass Market,662,Medium,30,2023,WA
3035,CUST003035,Jennifer,Patel,Mass Market,678,Medium,13,2018,WA
3036,CUST003036,Elizabeth,Williams,High Net Worth,695,Medium,2,2017,FL
3037,CUST003037,Ahmed,Anderson,Affluent,674,Medium,16,2024,NC
3038,CUST003038,Linda,Garcia,Mass Market,660,Medium,30,2022,AZ
3039,CUST003039,Mei,Singh,Mass Market,598,High,22,2016,TX
